orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_x,quantity,discount,Revenue,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,unitPrice_y,discontinued,categoryID,categoryName,description,YearMonth,Revenue_Total,CustomerSegment
10883,LONEP,8,2015-02-12,2015-03-12,2015-02-20,3,0.53,24,4.5,8,0,36.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,4258.6,Low Value
10884,LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,21,10.0,40,0,400.0,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,3490.02,Low Value
10884,LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,56,38.0,21,0,798.0,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2015-02,3490.02,Low Value
10884,LETSS,4,2015-02-12,2015-03-12,2015-02-13,2,90.97,65,21.05,12,0,252.60000000000002,Let's Stop N Shop,Jaime Yorres,Owner,San Francisco,USA,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,3490.02,Low Value
10885,SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,2,19.0,20,0,380.0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,24704.4,High Value
10885,SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,24,4.5,12,0,54.0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,24704.4,High Value
10885,SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,70,15.0,30,0,450.0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,24704.4,High Value
10885,SUPRD,6,2015-02-12,2015-03-12,2015-02-18,3,5.64,77,13.0,25,0,325.0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,24704.4,High Value
10886,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,10,31.0,70,0,2170.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,2015-02,34101.15,High Value
10886,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,31,12.5,35,0,437.5,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,2015-02,34101.15,High Value
10886,HANAR,1,2015-02-13,2015-03-13,2015-03-02,1,4.99,77,13.0,40,0,520.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,34101.15,High Value
10887,GALED,8,2015-02-13,2015-03-13,2015-02-16,3,1.25,25,14.0,5,0,70.0,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,Barcelona,Spain,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,836.7,Low Value
10888,GODOS,1,2015-02-16,2015-03-16,2015-02-23,2,51.87,2,19.0,20,0,380.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,11830.1,High Value
10888,GODOS,1,2015-02-16,2015-03-16,2015-02-23,2,51.87,68,12.5,18,0,225.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,11830.1,High Value
10889,RATTC,9,2015-02-16,2015-03-16,2015-02-23,3,280.61,11,21.0,40,0,840.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,2015-02,50871.3,High Value
10889,RATTC,9,2015-02-16,2015-03-16,2015-02-23,3,280.61,38,263.5,40,0,10540.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,50871.3,High Value
10890,DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,17,39.0,15,0,585.0,Du monde entier,Janine Labrune,Owner,Nantes,France,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2015-02,1615.8999999999999,Low Value
10890,DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,34,14.0,10,0,140.0,Du monde entier,Janine Labrune,Owner,Nantes,France,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,1615.8999999999999,Low Value
10890,DUMON,7,2015-02-16,2015-03-16,2015-02-18,1,32.76,41,9.65,14,0,135.1,Du monde entier,Janine Labrune,Owner,Nantes,France,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2015-02,1615.8999999999999,Low Value
10891,LEHMS,7,2015-02-17,2015-03-17,2015-02-19,2,20.37,30,25.89,15,0,388.35,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2015-02,19408.52,High Value
10892,MAISD,4,2015-02-17,2015-03-17,2015-02-19,2,120.27,59,55.0,40,0,2200.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,2015-02,10430.58,High Value
10893,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,8,40.0,30,0,1200.0,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,31745.75,High Value
10893,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,24,4.5,10,0,45.0,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,31745.75,High Value
10893,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,29,123.79,24,0,2970.96,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2015-02,31745.75,High Value
10893,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,30,25.89,35,0,906.15,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2015-02,31745.75,High Value
10893,KOENE,9,2015-02-18,2015-03-18,2015-02-20,2,77.78,36,19.0,20,0,380.0,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,2015-02,31745.75,High Value
10894,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,13,6.0,28,0,168.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,2015-02,115673.39,High Value
10894,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,69,36.0,50,0,1800.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,2015-02,115673.39,High Value
10894,SAVEA,1,2015-02-18,2015-03-18,2015-02-20,1,116.13,75,7.75,120,0,930.0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,115673.39,High Value
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,24,4.5,110,0,495.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,103115.18,High Value
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,39,18.0,45,0,810.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,103115.18,High Value
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,40,18.4,91,0,1674.3999999999999,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2015-02,103115.18,High Value
10895,ERNSH,3,2015-02-18,2015-03-18,2015-02-23,1,162.75,60,34.0,100,0,3400.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2015-02,103115.18,High Value
10896,MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,45,9.5,15,0,142.5,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Rogede sild,1k pkg.,9.5,0,8,Seafood,Seaweed and fish,2015-02,10430.58,High Value
10896,MAISD,7,2015-02-19,2015-03-19,2015-02-27,3,32.45,56,38.0,16,0,608.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2015-02,10430.58,High Value
10897,HUNGO,3,2015-02-19,2015-03-19,2015-02-25,2,603.54,29,123.79,80,0,9903.2,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2015-02,57317.39,High Value
10897,HUNGO,3,2015-02-19,2015-03-19,2015-02-25,2,603.54,30,25.89,36,0,932.04,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2015-02,57317.39,High Value
10898,OCEAN,4,2015-02-20,2015-03-20,2015-03-06,2,1.27,13,6.0,5,0,30.0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,2015-02,3460.2,Low Value
10899,LILAS,5,2015-02-20,2015-03-20,2015-02-26,3,1.21,39,18.0,8,0,144.0,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,17062.5,High Value
10900,WELLI,1,2015-02-20,2015-03-20,2015-03-04,2,1.66,70,15.0,3,0,45.0,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,6480.7,Medium Value
10901,HILAA,4,2015-02-23,2015-03-23,2015-02-26,1,62.09,41,9.65,30,0,289.5,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2015-02,23611.58,High Value
10901,HILAA,4,2015-02-23,2015-03-23,2015-02-26,1,62.09,71,21.5,30,0,645.0,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2015-02,23611.58,High Value
10902,FOLKO,1,2015-02-23,2015-03-23,2015-03-03,1,44.15,55,24.0,30,0,720.0,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Pâté chinois,24 boxes x 2 pies,24.0,0,6,Meat & Poultry,Prepared meats,2015-02,32555.55,High Value
10902,FOLKO,1,2015-02-23,2015-03-23,2015-03-03,1,44.15,62,49.3,6,0,295.79999999999995,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,32555.55,High Value
10903,HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,13,6.0,40,0,240.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,2015-02,34101.15,High Value
10903,HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,65,21.05,21,0,442.05,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,34101.15,High Value
10903,HANAR,3,2015-02-24,2015-03-24,2015-03-04,3,36.71,68,12.5,20,0,250.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,34101.15,High Value
10904,WHITC,3,2015-02-24,2015-03-24,2015-02-27,3,162.95,58,13.25,15,0,198.75,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,2015-02,29073.45,High Value
10904,WHITC,3,2015-02-24,2015-03-24,2015-02-27,3,162.95,62,49.3,35,0,1725.5,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,29073.45,High Value
10905,WELLI,9,2015-02-24,2015-03-24,2015-03-06,2,13.72,1,18.0,20,0,360.0,Wellington Importadora,Paula Parente,Sales Manager,Resende,Brazil,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,6480.7,Medium Value
10906,WOLZA,4,2015-02-25,2015-03-11,2015-03-03,3,26.29,61,28.5,15,0,427.5,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,3531.95,Low Value
10907,SPECD,6,2015-02-25,2015-03-25,2015-02-27,3,9.19,75,7.75,14,0,108.5,Spécialités du monde,Dominique Perrier,Marketing Manager,Paris,France,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,2423.35,Low Value
10908,REGGC,4,2015-02-26,2015-03-26,2015-03-06,2,32.96,7,30.0,20,0,600.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Produce,Dried fruit and bean curd,2015-02,7047.6,Medium Value
10908,REGGC,4,2015-02-26,2015-03-26,2015-03-06,2,32.96,52,7.0,14,0,98.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Filo Mix,16 - 2 kg boxes,7.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2015-02,7047.6,Medium Value
10909,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,7,30.0,12,0,360.0,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Produce,Dried fruit and bean curd,2015-02,5735.150000000001,Medium Value
10909,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,16,17.45,15,0,261.75,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,5735.150000000001,Medium Value
10909,SANTG,1,2015-02-26,2015-03-26,2015-03-10,2,53.05,41,9.65,5,0,48.25,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,2015-02,5735.150000000001,Medium Value
10910,WILMK,1,2015-02-26,2015-03-26,2015-03-04,3,38.11,19,9.2,12,0,110.39999999999999,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,3161.35,Low Value
10910,WILMK,1,2015-02-26,2015-03-26,2015-03-04,3,38.11,49,20.0,10,0,200.0,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,3161.35,Low Value
10910,WILMK,1,2015-02-26,2015-03-26,2015-03-04,3,38.11,61,28.5,5,0,142.5,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Helsinki,Finland,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,3161.35,Low Value
10911,GODOS,3,2015-02-26,2015-03-26,2015-03-05,1,38.19,1,18.0,10,0,180.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,11830.1,High Value
10911,GODOS,3,2015-02-26,2015-03-26,2015-03-05,1,38.19,17,39.0,12,0,468.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2015-02,11830.1,High Value
10911,GODOS,3,2015-02-26,2015-03-26,2015-03-05,1,38.19,67,14.0,15,0,210.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-02,11830.1,High Value
10912,HUNGO,2,2015-02-26,2015-03-26,2015-03-18,2,580.91,11,21.0,40,0,840.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,2015-02,57317.39,High Value
10912,HUNGO,2,2015-02-26,2015-03-26,2015-03-18,2,580.91,29,123.79,60,0,7427.400000000001,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2015-02,57317.39,High Value
10913,QUEEN,4,2015-02-26,2015-03-26,2015-03-04,1,33.05,4,22.0,30,0,660.0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-02,27841.3,High Value
10913,QUEEN,4,2015-02-26,2015-03-26,2015-03-04,1,33.05,33,2.5,40,0,100.0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,2015-02,27841.3,High Value
10913,QUEEN,4,2015-02-26,2015-03-26,2015-03-04,1,33.05,58,13.25,15,0,198.75,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Escargots de Bourgogne,24 pieces,13.25,0,8,Seafood,Seaweed and fish,2015-02,27841.3,High Value
10914,QUEEN,6,2015-02-27,2015-03-27,2015-03-02,1,21.19,71,21.5,25,0,537.5,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2015-02,27841.3,High Value
10915,TORTU,2,2015-02-27,2015-03-27,2015-03-02,2,3.51,17,39.0,10,0,390.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2015-02,10812.15,High Value
10915,TORTU,2,2015-02-27,2015-03-27,2015-03-02,2,3.51,33,2.5,30,0,75.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Geitost,500 g,2.5,0,4,Dairy Products,Cheeses,2015-02,10812.15,High Value
10915,TORTU,2,2015-02-27,2015-03-27,2015-03-02,2,3.51,54,7.45,10,0,74.5,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2015-02,10812.15,High Value
10916,RANCH,1,2015-02-27,2015-03-27,2015-03-09,2,63.77,16,17.45,6,0,104.69999999999999,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2015-02,2768.1,Low Value
10916,RANCH,1,2015-02-27,2015-03-27,2015-03-09,2,63.77,32,32.0,6,0,192.0,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,4,Dairy Products,Cheeses,2015-02,2768.1,Low Value
10916,RANCH,1,2015-02-27,2015-03-27,2015-03-09,2,63.77,57,19.5,20,0,390.0,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2015-02,2768.1,Low Value
10917,ROMEY,4,2015-03-02,2015-03-30,2015-03-11,2,8.29,30,25.89,1,0,25.89,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2015-03,1467.29,Low Value
10917,ROMEY,4,2015-03-02,2015-03-30,2015-03-11,2,8.29,60,34.0,10,0,340.0,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2015-03,1467.29,Low Value
10918,BOTTM,3,2015-03-02,2015-03-30,2015-03-11,3,48.83,1,18.0,60,0,1080.0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-03,21298.2,High Value
10918,BOTTM,3,2015-03-02,2015-03-30,2015-03-11,3,48.83,60,34.0,25,0,850.0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2015-03,21298.2,High Value
10919,LINOD,2,2015-03-02,2015-03-30,2015-03-04,2,19.8,16,17.45,24,0,418.79999999999995,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2015-03,14799.55,High Value
10919,LINOD,2,2015-03-02,2015-03-30,2015-03-04,2,19.8,25,14.0,24,0,336.0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,Confections,"Desserts, candies, and sweet breads",2015-03,14799.55,High Value
10919,LINOD,2,2015-03-02,2015-03-30,2015-03-04,2,19.8,40,18.4,20,0,368.0,LINO-Delicateses,Felipe Izquierdo,Owner,I. de Margarita,Venezuela,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2015-03,14799.55,High Value
10920,AROUT,4,2015-03-03,2015-03-31,2015-03-09,2,29.61,50,16.25,24,0,390.0,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Valkoinen suklaa,12 - 100 g bars,16.25,0,3,Confections,"Desserts, candies, and sweet breads",2015-03,13806.5,High Value
10921,VAFFE,1,2015-03-03,2015-04-14,2015-03-09,1,176.48,35,18.0,10,0,180.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-03,16643.8,High Value
10921,VAFFE,1,2015-03-03,2015-04-14,2015-03-09,1,176.48,63,43.9,40,0,1756.0,Vaffeljernet,Palle Ibsen,Sales Manager,Århus,Denmark,Vegie-spread,15 - 625 g jars,43.9,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2015-03,16643.8,High Value
10922,HANAR,5,2015-03-03,2015-03-31,2015-03-05,3,62.74,17,39.0,15,0,585.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2015-03,34101.15,High Value
10922,HANAR,5,2015-03-03,2015-03-31,2015-03-05,3,62.74,24,4.5,35,0,157.5,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-03,34101.15,High Value
10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,42,14.0,10,0,140.0,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2015-03,10227.35,High Value
10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,43,46.0,10,0,460.0,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-03,10227.35,High Value
10923,LAMAI,7,2015-03-03,2015-04-14,2015-03-13,3,68.26,67,14.0,24,0,336.0,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2015-03,10227.35,High Value
